楼层,时间,点赞数,uid,用户名,性别,评论内容
0,2023-04-08 01:06:29,0,397131660,梅普露-本条枫,保密,"[吃瓜]这么大的蛋挞吃完体重岂不是加九十",
0,2023-04-08 21:03:57,0,574194271,桜-Sunflower,女,"建议看一下梦色蛋糕师倒数第二和第三集，草莓奶奶做过的",
0,2023-04-08 15:44:30,0,26504848,中意冰美式,女,"我不爱吃甜的，就爱看大家吃[doge]",
0,2023-04-06 23:33:30,0,64189872,李莫北,女,"十一点半一万个人和我一块看[脱单doge]",
0,2023-04-07 09:24:49,0,59151176,香克斯维尔,保密,"吃三个我都不想在吃了[灵魂出窍]你这个致死的量",
0,2023-04-06 18:23:40,0,326912172,月凌空zero,保密,"yysy 蛋挞这东东有令人着迷的魔力 说道魔力 这玩意好像还是罗崽爱吃的[脱单doge]绵羊绵羊 赶紧再来一期霍格沃茨料理[脱单doge][脱单doge][脱单doge]",
0,2023-04-08 20:04:47,0,1351992922,CNCZXSYBZC,保密,"大姨你要是没思路了你可以试试做一期白切乌鸡",
0,2023-04-07 16:06:31,0,107658268,墙头一堆的小仙女,保密,"娜娜来做这个超大蛋挞吧！！！@神奇海挪",
0,2023-04-06 20:50:44,0,326169762,叶子城-,男,"哇哇哇下午还在想超大的蛋挞没想到就刷到绵羊姐姐做的了[喜欢]好美味",
0,2023-04-07 22:18:20,0,295565283,呵呵呵额呵额,男,"绵羊姨姨吃了会长胖ma[妙啊][妙啊][妙啊]",
0,2023-04-08 10:37:55,0,327832737,黑风琴_嘿嘿,保密,"脂肪警告",
0,2023-04-06 18:47:25,0,421309105,下水道的法师,保密,"为什么我这个不会做饭的，喜欢看这个[吃瓜]",
0,2023-04-07 10:32:43,0,384432566,兮心槑,保密,"所以，想知道，那个烤箱是什么牌子的(￣▽￣)",
0,2023-04-08 16:37:26,0,479475704,进击の狗头人,男,"只能流口水的我隔着屏幕holly shite[doge]",
0,2023-04-07 15:56:06,0,692714258,齐齐巴宾,保密,"沃趣好想吃 最爱蛋挞了[大哭][大哭][大哭]",
0,2023-04-08 17:08:58,0,66607780,记得你的纯洁,男,"真像法式🍮啊[脱单doge]，各位你说是不是啊。",
,2023-04-08 17:09:39,0,1913822806,为何游戏,男,"确实[doge]（1秒，陌生人）",
0,2023-04-07 15:10:47,0,318633295,宇996,保密,"天天做好吃的这么多年了，居然没长胖",
0,2023-04-07 22:39:07,0,533343517,胡萝卜only,保密,"有没有考虑过买一台开酥机[脱单doge]",
0,2023-04-07 01:49:01,0,103159930,今天也希望你开心起来,保密,"我今天正好想做蛋挞诶[热词系列_知识增加]",
,2023-04-07 01:55:19,0,500220465,阿嫄啊,保密,"我刚想说好巧这么晚了也有人跟我一起看绵羊，然后就看到了你ip[热词系列_害]",
,2023-04-07 21:57:05,0,103159930,今天也希望你开心起来,保密,"回复 @阿嫄啊 :[热词系列_妙啊]",
,2023-04-07 21:57:43,0,500220465,阿嫄啊,保密,"回复 @今天也希望你开心起来 :[傲娇]",
0,2023-04-06 19:44:45,0,171897664,潜水哎哟喂,保密,"生病了？",
0,2023-04-07 23:27:15,0,14754271,流风百蚀,男,"那么多个成品，吃完满满罪恶感[Cat2_EatByDonut]",
0,2023-04-08 11:22:41,0,17383027,狸青,保密,"宝剑嫂给你买了把梳子当礼物[doge]",
0,2023-04-06 18:15:16,0,1378856068,荔枝雪梨糖,保密,"好难！！我要吃大姨亲自做的[打call]",
0,2023-04-06 18:13:30,0,13194436,Vlogger马先生,男,"你们想要的翻车坐标
1：53 first time
2：34 梅开二度(你看此时的绵羊笑得多开心啊)
3：22 “三羊开泰”(但并不完全)
4：00 “四喜临门”(内馅是OK的但酥皮有点翻车)
5：39 “一口下去都没咬到馅”
5：45 “吃的满脸都是流心”

其他
4：47 “成品惊艳”
3：45 “广东人挨骂”",
0,2023-04-07 20:02:04,0,1288681018,中国咸菜,保密,"挞是四声^0^[脱单doge][脱单doge]",
0,2023-04-08 17:18:33,0,106337379,十里坡纯爱战神,男,"这确定不是巴斯克蛋糕？",
0,2023-04-06 23:29:47,0,488660726,是猶猶呀,保密,"好像生物课本里的细胞横切面立体版",
0,2023-04-06 20:40:32,0,9337030,longjw520,保密,"不知道的是以为砗磲",
0,2023-04-07 12:57:41,0,4111911,呆坐菌,男,"可以用砗磲壳来做模具烤吗[doge]",
0,2023-04-06 19:21:05,0,628450657,东北烎,男,"没P，但还是错位了，你是懂拍头图的~[歪嘴]",
0,2023-04-07 11:03:00,0,104669005,绘事后素_,保密,"冷知识：蛋挞的挞念第四声哦[doge]",
0,2023-04-06 21:19:49,0,338103699,吾西的西,女,"@金属薄片 先来看看这个[脱单doge]",
,2023-04-06 21:44:32,0,168579972,金属薄片,保密,"？？？做个人吧",
0,2023-04-06 17:30:33,0,336436305,东楼昨夜有小风,男,"第一次这么早",
0,2023-04-09 13:21:47,0,8656651,托戈德猫耳,保密,"大砗磲？",
0,2023-04-06 17:40:45,0,172311750,六毛六PFA,男,"完了，有没有哪位和我一样，运动完后到第二天睡醒前脑袋就不在线[笑哭][笑哭]",
0,2023-04-07 08:28:15,0,262462183,一发入神,保密,"看到滴答，我就想起过年是绝地求生抽的那款m4皮肤噩梦",
0,2023-04-07 19:19:29,0,100793977,世界想象者,保密,"天天做美食吃可真的幸福[脱单doge][doge][吃瓜][妙啊][OK]",
0,2023-04-07 11:38:48,0,8824336,神楽アイリス,女,"啊这，新宿三丁目的伊勢丹b1楼前天去看的时候就有比这个还大的[崩坏3·光辉矢愿_吃西瓜冰]",
0,2023-04-06 22:50:25,0,3493107083512238,昼夜星驰,保密,"好久没刷到你了，以前刷到你的时候才800多万粉丝",
0,2023-04-08 00:27:14,0,3493111082781406,詹桓,男,"一開始我還看一下倍速有沒調快，怎麼感覺講話速度比以前快，我想到快速作法，買現成酥皮桿幾次，然後倒入布丁粉溶液，放進烤箱，能得出山寨B貨蛋塔。",
0,2023-04-07 14:08:13,0,36832694,今日晴朗有微风,保密,"大姨真的没有吃到工伤嘛|･ω･｀)？我过年买了一袋蛋挞皮，里面足足有30个，我分了3批吃完，感觉好些年都不想再吃了[笑哭]",
0,2023-04-06 22:48:32,0,53761880,guxxc,保密,"超级无敌巨无霸蛋挞[星星眼][星星眼]",
0,2023-04-08 13:52:27,0,410756940,腾瑭雅,女,"[Cat2_CatAMail][Cat2_CatAMail][Cat2_CatAMail][Cat2_CatAMail][Cat2_CatAMail]",
0,2023-04-07 00:50:29,0,12604956,小波学长,保密,"直接拿勺子，挖着吃啊，脆皮不要了[妙啊]",
0,2023-04-06 19:32:28,0,474880179,快乐De鱼儿,保密,"我的蛋挞配方是现成的蛋挞皮+牛奶+蛋黄+淡奶油[OK][吃瓜]",
,2023-04-06 19:33:40,0,335214643,烂俗喜剧,保密,"我的蛋挞配方是楼下蛋糕店[支持]",
0,2023-04-07 13:55:25,0,19653760,jumpssy124,男,"所以，配方在哪里？比例，我是说青春/活泼和可爱比例是多少",
0,2023-04-07 21:36:35,0,72956259,ANKSY,保密,"开头的小模具哪里有卖呀 搜什么关键字呀 [大哭]",
0,2023-04-06 18:55:01,0,102909962,一罐头鲨鱼,男,"我之前自己在家做过八寸披萨那么大的[笑哭]吃完差点被腻死[doge]",
0,2023-04-06 21:49:24,0,601012404,狗子LLC,男,"[打call][打call][打call]",
0,2023-04-06 20:42:12,0,641944984,北柠想要躺平,女,"有蛋挞，但急性肠胃炎医生不让吃，我好想吃[酸了]",
0,2023-04-06 18:32:49,0,14361908,皮皮皮皮皮五皮,保密,"绵羊从上巴吃到下巴，击中我心巴[脱单doge]",
0,2023-04-06 22:15:41,0,22270147,肉肉肉肉丸r,女,"之前长得很像新垣结衣，现在瘦了感觉像沈月[妙啊][惊喜]",
0,2023-04-07 00:14:45,0,280802403,薄荷Lyn,保密,"大姨，烤箱是上下火同时开吗？半成品酥皮买多大的呢？能放酥皮的配方出来吗？",
0,2023-04-07 23:33:09,0,5276971,Bweiss,保密,"[doge][doge][doge]绵羊的烤箱是什么牌子呀",
0,2023-04-07 21:45:01,0,37979404,番茄墨鱼仔,女,"大姨，无论如何，要照顾自己的身体啊",
0,2023-04-06 19:03:31,0,889327,禅静空明,男,"[害羞]能不能抽一个粉丝来吃蛋挞 冷藏快递也行",
0,2023-04-06 22:42:43,0,764185,苜蓿_小强,男,"出院？上个月咋了？",
0,2023-04-07 21:54:22,0,50857372,腰兽啊,男,"为了大姨和助理的身体着想，申请成为翻车作消灭者[妙啊]",
0,2023-04-06 19:29:15,0,25763445,Jigumina,男,"正常大小的 我吃4个就很腻了，阿姨这个我最多吃一个就腻了[歪嘴][歪嘴]",
0,2023-04-06 18:28:43,0,33693379,Ran丶II,男,"能告诉我一个热量是多少吗[脱单doge]",
,2023-04-06 18:29:41,0,236621038,我对象不吃香菜,男,"热量相当于一个大蛋挞",
,2023-04-06 18:30:53,0,19811288,白山日暮,男,"没说就是0卡",
0,2023-04-07 22:26:29,0,3493087749867827,泡泡针不cuo,女,"普通蛋挞：三个饱了
大姨做的超大蛋挞：一百个太少了，都不够我吃[脱单doge]",
0,2023-04-06 19:26:29,0,86021789,Y解语花N,保密,"哈哈哈哈哈我每次吃蛋挞都只喜欢吃表面焦焦的那层和酥皮[笑哭]这么大个儿可以吃个够了[保卫萝卜_哇]",
0,2023-04-07 21:06:28,0,351416381,微风细雨凉初夏,保密,"我明明记得关注了怎么没了[doge]",
0,2023-04-07 23:01:32,0,10826679,陛前,保密,"大号蛋挞皮做出来蛋挞都特别甜腻，更别说这么大个了……",
0,2023-04-07 20:51:23,0,56836387,七点拾七,女,"有没有好心人知道大姨这件蓝格子衬衣是哪家的啊啊啊",
0,2023-04-07 20:25:56,0,15737922,千人一面13th,保密,"宝剑嫂和雨哥又有口福了，他们是不是天天盼大姨翻车吧，不会吧不会吧[doge]",
0,2023-04-06 23:26:45,0,92956571,u大炜,保密,"有没有一种可能，今天全国各地肯德基的蛋挞订单暴增",
0,2023-04-07 20:08:10,0,33115214,粉沫酱就是粉酱吖,女,"这个蛋挞是不是之前宝剑嫂吃的那个",
0,2023-04-06 20:24:01,0,306401844,hotjay4biu,保密,"真的，美食与音乐，真的太能拉进距离了",
0,2023-04-06 20:43:45,0,41151665,丶Empire,保密,"@里里的西部世界 宝宝没吃饱我也要吃[奥比岛_喜欢][奥比岛_喜欢]",
,2023-04-06 20:48:27,0,389402973,里里的西部世界,保密,"啊啊啊啊巨大蛋挞",
0,2023-04-08 21:32:02,0,27013483,烟汐ing,保密,"这玩意真能熟么？",
0,2023-04-06 20:38:24,0,13817777,酒酿小洛,女,"今天刚买了蛋挞吃，绵羊就给我推这个[2233娘_吃惊]",
0,2023-04-06 17:30:19,0,22817397,不吃姜o_o,女,"[呲牙]",
0,2023-04-07 12:37:15,0,679173030,H_15830,保密,"原版酥皮是类似filo pastry吗？",
0,2023-04-06 21:00:05,0,473615508,银字笙调biu,女,"大姨大姨，做个微笑鸡蛋仔吧！[tv_微笑][tv_微笑]",
0,2023-04-06 19:22:27,0,1292997,Jessica_Fine,保密,"以前在大邱吃的蛋挞全是这种层层分明的，而且大邱境内所有的店都是这样，就仿佛所有店老板都用一样的配方，很神奇不过个人觉得没有普通的酥[脱单doge]",
0,2023-04-06 18:39:44,0,20607970,兰陵以南淮南以北,女,"绵羊咋不申请一下吉尼斯世界纪录[doge]",
0,2023-04-06 17:30:16,1,430824346,西小葡,保密,"爪爪",
,2023-04-06 17:32:27,0,59504220,校长的眼里是星辰大海,男,"你小子，无处不在[doge]",
,2023-04-06 17:50:46,0,430824346,西小葡,保密,"回复 @校长的眼里是星辰大海 :我眼里是星辰大海",
0,2023-04-06 22:50:35,0,457657311,胡桃的体毛,保密,"这不得腻死[doge]？",
0,2023-04-06 19:00:49,0,173609774,233K次元,保密,"@匿名用户inthecloud 真的不要轻易碰烘焙，最头疼的事情莫过于做蛋糕蛋白打不发[大哭]",
0,2023-04-06 21:07:33,0,8713971,团华,保密,"什么时候去隋厨那蹭饭？[脱单doge]",
0,2023-04-07 22:28:51,0,393607,Kyoronn,男,"文案没以前好了",
0,2023-04-08 18:58:29,0,431499919,l缘某空l,保密,"88888888888",
0,2023-04-08 22:18:44,0,347700285,_可爱捏_,保密,"好像动森里面的大砗磲",
0,2023-04-07 00:31:15,0,62608962,哦怕宇咯哦吐咯,保密,"好幸福啊！！！！啊啊啊啊啊啊啊啊！！！",
0,2023-04-08 13:48:26,0,2066123310,bili_57183138742,保密,"你说话这么这这这样",
0,2023-04-06 22:37:12,0,293616257,西西西西西叽,保密,"@洋泾浜安芸 想吃这个[保卫萝卜_哇][保卫萝卜_哇][保卫萝卜_哇]快给我做",
,2023-04-06 22:52:37,0,113612254,洋泾浜安芸,保密,"哇哦",
0,2023-04-06 17:32:34,0,624662744,冬雷震灬震,保密,"这太夸张了",
0,2023-04-06 21:27:56,0,233264580,彬哥无敌111,保密,"在b站一千万粉丝，相当于别的平台的几千万，一年应该可以赚几千万吧",
0,2023-04-06 20:20:20,0,504862577,CarolineJiiiii,保密,"@log1111 我要吃给我做[tv_色][tv_色]",
0,2023-04-06 18:26:47,0,37123174,豆皮爵士酒,保密,"差点把封面看成大砗磲了[Cat2_FallOut!?]",
0,2023-04-06 17:30:53,0,352433261,帅气且猫猫66,保密,"啊啊啊啊[星星眼]",
0,2023-04-06 18:09:34,0,454526721,槿莹,保密,"蛋黄吃多了不好",
0,2023-04-06 17:30:31,0,22425352,-生酪拿铁-,女,"来咯",
0,2023-04-08 07:41:23,0,399207966,假面骑士yjj,男,"一堆做的工具都没有，还没说用量[辣眼睛]",
0,2023-04-06 17:35:46,0,8815662,桔子羊羊,女,"我直接进行一个盒装蛋挞液的买[tv_坏笑]",
0,2023-04-06 19:52:35,0,195038206,Scool28,保密,"@bili_19557061 @林恒大战僵尸 @佳要当上好佳 给我做",
0,2023-04-06 20:16:19,0,11280938,点点娜娜是我的,保密,"88888888",
0,2023-04-06 17:30:56,0,288812520,贺知方yu,保密,"想吃啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊",
0,2023-04-06 18:13:23,0,2846821,北斗心軒,保密,"像砗磲！",
0,2023-04-06 21:00:47,0,384254100,谢谢125,保密,"标题：脆~~~~~~~~~~~~~~~~~~",
0,2023-04-06 17:45:37,0,288997395,绿波电龙_,男,"像砗磲",
0,2023-04-08 17:43:48,0,40031993,喜帖街听钟无艳,男,"离谱[小会员绿豆人_狗头微笑]",
0,2023-04-08 11:31:27,0,3473244,淡江,男,"这放在日本，高低封个蛋挞仙人[吃瓜]",
0,2023-04-06 19:25:41,0,365855715,做个梦给你Jackson,女,"@小黑想摆烂",
0,2023-04-06 20:15:28,0,2328331,停机坪大叔,男,"砗磲挞",
0,2023-04-06 17:32:20,0,10078576,五顶山人,男,"没保证的都是p的[tv_doge]",
0,2023-04-06 17:30:37,0,395364505,六只iii,保密,"哇哦刚刚！[星星眼][星星眼][星星眼]",
0,2023-04-06 18:09:48,0,398467948,却不知一见如故,男,"只要来得早，猪都能上热评[doge]",
0,2023-04-07 22:06:24,0,476282202,海蛇e,保密,"我竟然真的疯狂到来评论区找交作业的[尴尬]",
0,2023-04-06 19:02:13,0,511562,我的猫叫喵,男,"吃砗磲违法",
0,2023-04-06 18:49:25,0,12592104,中奖的永远不会是我,保密,"这不得肥10斤？",
0,2023-04-06 23:11:39,0,10302625,大大大大大大夕,保密,"flan",
0,2023-04-06 20:30:12,0,485912299,ydnl,保密,"有糖尿病可以吃这个吗，有点饿了",
0,2023-04-06 21:43:19,0,12031050,魔释禅,男,"肥死羊了",
0,2023-04-07 19:27:13,0,3493106682956445,第亿代目,保密,"没别的意思，up骂过[星星眼]",
0,2023-04-07 23:46:29,0,167198893,斐林试剂A液,男,"嘻嘻",
0,2023-04-06 20:08:13,0,204097465,LeoLeeeo,保密,"砗磲",
0,2023-04-08 15:06:54,0,323791379,一念花谢花开,保密,"文案太好了[doge][脱单doge]",
0,2023-04-06 19:54:06,0,252454153,游小free,保密,"觉得做了个砗磲[doge][doge]",
0,2023-04-06 17:31:54,0,519659957,阿轩小仔,男,"1",
0,2023-04-09 17:12:04,0,455887977,环保达人哥,保密,"所以说你做的也不太好",
0,2023-04-06 19:07:23,0,512253925,墨月青风,保密,"砗磲",
0,2023-04-09 17:18:14,0,455887977,环保达人哥,保密,"只有鸡蛋和牛奶是内馅的根本其他放进去根本不好吃",
0,2023-04-06 20:35:25,0,361066432,看似奇崛,男,"@丝瓜花sigh @俞愉瑜 @莴苣嗝嗝嗝嗝嗝嗝嗝嗝",
0,2023-04-07 00:05:37,0,2602010,云海青鸾,保密,"你这是砗磲吧……",
0,2023-04-06 17:44:28,321,2745029,托马头上校,男,"你们两个约好的吗[doge]",
,2023-04-06 18:25:20,5,383991103,星辰拓海,保密,"菜菜[星星眼]我的菜菜[星星眼][星星眼]",
,2023-04-06 18:31:53,1,3493274987793316,华夫饼干和小猫,保密,"表情神同步[藏狐]",
,2023-04-06 19:14:40,0,431567235,暖椿,保密,"刚好都看了",
,2023-04-06 19:15:11,6,701956844,今天是星期九啊,保密,"情侣头像get",
,2023-04-06 19:22:05,1,690900226,远近泉,保密,"我手机为什么在你手上[脱单doge]",
,2023-04-06 19:25:15,0,38835500,尹材赫的바나나우유,女,"我的也是一样hhh",
,2023-04-06 19:58:59,0,1556392249,taylorchloe13,女,"什么佐侑（",
0,2023-04-06 23:37:45,0,413072765,Ahiba_,保密,"可是……这不就是酥皮版巴斯克吗[笑哭]",
0,2023-04-07 18:57:25,2,1230916675,鸭鸡本鸭,保密,"[脱单doge]",
0,2023-04-08 12:42:27,0,629715335,诩之狼,男,"蛐蛐保罗儿",
0,2023-04-06 21:52:18,2,398799188,豆子zzzzzzzzx,保密,"大蛋挞要砸到下面的猫猫了",
0,2023-04-07 12:12:20,0,401550275,尼尼戈登,男,"品尝文案感觉和亲嘴一样[脱单doge]",
0,2023-04-06 17:38:08,2,552668100,这就叫礼治了吗,女,"大姨的惊讶 00:05",
0,2023-04-12 12:24:32,0,7345607,帕纳尔希斯,保密,"没想到绵羊老师已经61岁了[tv_doge]",
0,2023-04-06 18:17:40,1,1217365967,KlayThompson小迷弟,男,"你们是魔鬼吧1.3万人",
,2023-04-06 18:17:49,0,1217365967,KlayThompson小迷弟,男,"太可怕了你们",
0,2023-04-06 20:22:37,1,1293979518,玉千寒_,男,"大姨变花猫了嘞[脱单doge]",
0,2023-04-06 17:35:50,1,98701042,我是面具君,保密,"02:38 家人们，这里的大姨超可爱[吃瓜]",
0,2023-04-06 20:00:50,0,616517944,诺行Nokhang的朋友圈,保密,"不要笑挑战，蹭饭挑战呢[偷笑]",
0,2023-04-07 18:35:45,1,24363913,鼎脊大姥,男,"00:11  05:51  06:06 这不一键三连？[doge][打call]",
0,2023-04-06 18:14:37,0,1875060629,原神名叫弈,男,"大家看一下我动态进一下QQ群都是小哥哥小姐姐（打广告应该不会被发现）",
0,2023-04-06 17:45:49,1,1178779817,感冒泥奏凯,男,"03:36 抓到只修勾，五块钱出，有人要吗[妙啊]",
0,2023-04-08 07:14:20,1,8254394,苏轼基友张怀民,保密,"像是放大版的贝伦蛋挞！",
,2023-04-08 08:11:21,0,1353090,蜡笔晓昕,保密,"大姨弄错了…原版是flan，伦敦的Cedric店里就有。非常好吃",
0,2023-04-06 22:46:01,0,327112314,阿无---,保密,"视频停在了奇怪的地方",
0,2023-04-08 11:25:19,0,35231261,乐乐噜噜噜,保密,"评论区有说moneyshops的，不是很建议，之前上他家吃过，蛋挞是在一楼单点单付，其他菜上楼再点。
蛋挞好吃，其他菜狗屎一坨，难吃，当时点了小半个菜单的菜，炸鱼薯条可以说不如麦当劳一根，吃了两个菜发现炸鱼薯条下面垫的生菜爬出来一只活蜗牛
有想体验的，去一楼买蛋挞就行，原味的！带杂果的那个吃着好麻烦",
